date,pos,conviction,reasoning
2015-03-20,0.1,0.3,"Breadth is reasonably healthy with 80% of sectors above their 6-month average, supporting modest upside. However, cyclical underperformance versus defensives (-2% over 4 weeks) and low dispersion (3%) suggest the market lacks conviction and momentum—investors are rotating into safety. This creates a slight bias toward being constructively positioned, but the absence of clear cyclical leadership and breadth divergence prevents stronger conviction."
2015-03-27,0.05,0.25,"Breadth is reasonably healthy (70% above 6-month average) but cyclicals have underperformed defensives by 200bps over 4 weeks, signaling modest caution. Low dispersion (2%) suggests consensus and limited rotational edge. This setup offers minimal alpha for directional positioning, warranting a small cautious lean long given the breadth floor, but without strong conviction."
2015-04-03,0.0,0.0,"Sector breadth is moderately healthy at 70% above 6-month average, but cyclical underperformance (-3% vs. defensive over 4 weeks) and extremely tight dispersion (3%) suggest early-stage rotation pressure without clear directional conviction. This setup offers no reliable edge for directional positioning."
2015-04-10,0.05,0.35,"Breadth is exceptionally strong at 90% of sectors above 6-month average, suggesting underlying market health and limited mean-reversion risk. However, cyclicals have lagged defensives by 2% over 4 weeks with minimal dispersion (2%), indicating market caution amid concentrated narrow strength. The combination argues for a slight long bias but with low conviction—this is a week to remain mostly flat given insufficient directional clarity."
2015-04-17,0.05,0.25,"Breadth is solid (70% above 6-month average) suggesting underlying health, but cyclical-defensive flat performance and very tight sector dispersion indicate momentum has stalled. The setup offers minimal edge—a slight long bias reflects broad participation without strong directional conviction."
2015-04-24,0.05,0.25,"90% of sectors above their 6-month average suggests broad strength and low risk of immediate capitulation, reducing downside conviction. Cyclical outperformance of +1% and low 2% dispersion indicate steady breadth without the acceleration that would justify significant long exposure. The setup is not broken, but lacks the decisive driver—either dispersion or cyclical momentum—to warrant a meaningful lean. A small long position reflects the healthy underlying tone while respecting the absence of a concrete edge."
2015-05-01,0.05,0.25,"Breadth is healthy (80% above 6-month average) with cyclicals outperforming defensives recently, suggesting modest risk-on bias. However, low dispersion (3%) indicates weak sector divergence and limited rotation conviction. Absence of headline catalysts warrants minimal positioning; a slight long bias reflects the constructive breadth backdrop rather than strong tactical edge."
2015-05-08,0.05,0.3,"Broad sector positioning shows above-average participation (80% above 6-month avg) and recent cyclical outperformance (+2% vs defensives), suggesting modest underlying strength, but very tight cross-sector dispersion (2%) and lack of new breadth momentum argue against meaningful conviction. The setup lacks decisive directional clarity warranting anything beyond a small constructive lean."
2015-05-15,0.05,0.3,"Broad sector positioning shows above-average participation (80% above 6-month avg) and recent cyclical outperformance (+2% vs defensives), suggesting modest underlying strength, but very tight cross-sector dispersion (2%) and lack of new breadth momentum argue against meaningful conviction. The setup lacks decisive directional clarity warranting anything beyond a small constructive lean."
2015-05-22,0.1,0.3,"80% of sectors above 6-month averages and 4-week cyclical outperformance by 1% suggest modest positive momentum, but the tight 2% dispersion indicates narrow leadership and lack of conviction. Market breadth is moderately healthy but not compelling—standing largely aside with a small constructive lean."
2015-05-29,0.0,0.0,No actionable edge present. Half of sectors above 6-month average reflects balance; cyclicals underperforming defensives by only 1% suggests modest rotational momentum but insufficient conviction for a directional bet. Low cross-sector dispersion (2%) indicates market is not generating strong sector-level signals. Conditions lack the clarity needed to size a meaningful position.
2015-06-05,0.0,0.1,"Breadth indicators show no directional edge: exactly half of sectors are above their 6-month average (neutral), cyclical outperformance is modest at 1% over 4 weeks, and sector dispersion at 2% is low. No clear rotational signal or breadth thrust warrants a meaningful directional view."
2015-06-12,0.0,0.0,Equal breadth (50% above 6-month average) and modest cyclical outperformance (+2% over 4 weeks) suggest no directional edge. Low dispersion (2%) indicates sectors moving in concert with no clear rotation signal. Conditions lack the technical conviction required for sized positioning.
2015-06-19,0.0,0.2,"Sector rotation breadth is mixed: 60% of sectors above 6-month average is only modestly healthy, cyclical-defensive relative performance is flat over 4 weeks, and dispersion of 2% is narrow. No clear directional edge is present in these rotation or breadth metrics, warranting a near-neutral stance with minimal conviction."
2015-06-26,-0.15,0.35,"Only 40% of sectors above their 6-month average signals weak breadth and limited participation in any rally. Cyclicals outperformed by 2% over 4 weeks but dispersion remains tight (2%), indicating momentum may be narrowing rather than broadening. These cross-currents—modest cyclical strength against deteriorating breadth and low dispersion—offer limited edge, warranting only a modest defensive tilt rather than conviction positioning."
2015-07-03,-0.15,0.35,"Only 30% of sectors trade above their 6-month average, indicating broad weakness and deterioration in market breadth. Cyclicals have underperformed defensives by 2% over 4 weeks, suggesting risk-off rotation and lack of growth conviction. Low dispersion (2%) means this is not a correction driven by sector leadership changes but rather synchronized weakness across the board. These three signals together point to a fragile market lacking conviction, warranting a modest short bias while acknowledging genuine uncertainty and limited historical edge in such ambiguous conditions."
2015-07-10,-0.15,0.35,"Only 40% of sectors above their 6-month average signals broad deterioration in market health, and cyclical underperformance (-4% over 4 weeks) reflects risk-off positioning. However, low dispersion (3%) suggests the weakness is orderly rather than crisis-driven. This warrants a modest defensive bias into the coming week, but conviction remains low absent sharper deterioration or clearer directional catalysts."
2015-07-17,0.0,0.0,"Sector rotation metrics show no directional conviction: exactly 50% of sectors above 6-month average (neutral), cyclicals underperforming defensives by -2% over 4 weeks (modest but not decisive), and low dispersion of 3% (suggesting broad-based, not divergent movement). Without a clear breadth or rotation signal, standing aside is appropriate."
2015-07-24,0.0,0.2,"Breadth is balanced (50% above 6-month average) with low dispersion (4%), indicating market indecision rather than conviction in any direction. Cyclicals have underperformed defensives by 3% over 4 weeks, suggesting modest risk-off bias, but conditions are too murky to establish a directional edge. Stand aside."
2015-07-31,0.0,0.2,"Breadth indicators show mixed signals with 60% of sectors above their 6-month average (slightly supportive but not compelling), cyclicals underperforming defensives by 3% over four weeks (risk-off tilt), and very low dispersion at 4% (suggesting sector rotation has stalled). No clear directional edge is present to warrant a meaningful tactical position."
2015-08-07,0.0,0.2,"Breadth is balanced (50% above 6-month average) with low dispersion (4%), indicating market indecision rather than conviction in any direction. Cyclicals have underperformed defensives by 3% over 4 weeks, suggesting modest risk-off bias, but conditions are too murky to establish a directional edge. Stand aside."
2015-08-14,0.0,0.0,"Sector breadth is moderately healthy at 70% above 6-month average, but cyclical underperformance (-3% vs. defensive over 4 weeks) and extremely tight dispersion (3%) suggest early-stage rotation pressure without clear directional conviction. This setup offers no reliable edge for directional positioning."
2015-08-21,-0.35,0.55,Only 10% of sectors trading above their 6-month average signals severe market-wide deterioration and breakdown of breadth. Cyclicals significantly underperforming defensives (-4% over 4 weeks) indicates investor flight to safety and recessionary concerns. The combination of extreme breadth weakness and sector rotation toward defensives argues for reduced equity exposure into the coming week.
2015-08-28,-0.3,0.4,"Zero sectors above 6-month average and defensive outperformance suggest market breadth is deteriorating and risk appetite is waning. However, low dispersion (1%) indicates the weakness is broad rather than driven by sector rotation conviction, limiting confidence in a directional edge."
2015-09-04,-0.3,0.4,"All sectors trading below 6-month averages signals broad weakness and broken uptrends, which is bearish. However, cyclical sectors have outperformed defensives by 1% recently, suggesting some residual risk appetite. The combination of universal underperformance against longer-term averages with extreme low dispersion (2%) points to a congested, weak-to-neutral backdrop with limited conviction for either direction, warranting a modest short bias rather than a strong directional call."
2015-09-11,-0.3,0.4,"All sectors trading below 6-month averages signals broad weakness and broken uptrends, which is bearish. However, cyclical sectors have outperformed defensives by 1% recently, suggesting some residual risk appetite. The combination of universal underperformance against longer-term averages with extreme low dispersion (2%) points to a congested, weak-to-neutral backdrop with limited conviction for either direction, warranting a modest short bias rather than a strong directional call."
2015-09-18,-0.3,0.4,"All sectors trading below 6-month averages signals broad weakness and broken uptrends, which is bearish. However, cyclical sectors have outperformed defensives by 1% recently, suggesting some residual risk appetite. The combination of universal underperformance against longer-term averages with extreme low dispersion (2%) points to a congested, weak-to-neutral backdrop with limited conviction for either direction, warranting a modest short bias rather than a strong directional call."
2015-09-25,-0.3,0.4,"Zero sectors trading above their 6-month average signals broad weakness and deterioration in market internals. Cyclicals underperforming defensives by 2% over 4 weeks confirms risk-off rotation. Low dispersion (3%) suggests narrow participation without clear leadership, a fragile setup. Modest short bias reflects asymmetric risk but avoids overcommitting given the summary-only dataset and genuine uncertainty about reversal timing."
2015-10-02,-0.65,0.72,"Only 10% of sectors above their 6-month average signals a deeply oversold and internally breadth-challenged market. Combined with 4 weeks of cyclical underperformance (-3%) and tight dispersion (3%), this suggests mean reversion risk to the downside; few sectors are positioned to lead a bounce. This narrow, weak backdrop points to continued vulnerability."
2015-10-09,0.0,0.15,"Sector rotation breadth is extremely weak with only 40% of sectors above their 6-month average, and cyclicals show no relative momentum versus defensives over the past month. The 3% dispersion is low, indicating consensus and lack of rotational conviction across the market. These conditions offer minimal tactical edge for directional positioning."
2015-10-16,0.0,0.0,"No actionable edge. Equal sector breadth (50%), minimal cyclical outperformance (+1% over 4 weeks), and tight dispersion (3%) indicate a market in equilibrium with no clear directional or rotational signal. Standard procedure: stand aside when drivers are neutral."
2015-10-23,0.15,0.45,"Breadth is moderately healthy (70% of sectors above 6-month average) and cyclicals have outperformed defensives by 4% over 4 weeks, suggesting underlying strength and risk appetite. However, low dispersion (3%) indicates compressed opportunity and muted differentiation across sectors, limiting edge. This is a modest risk-on tilt rather than a conviction call."
2015-10-30,0.0,0.1,"Sector breadth is modest (60% above 6-month average), cyclical momentum is present but modest (+4% relative over 4 weeks), and return dispersion remains tight (3%), suggesting no compelling directional edge. This environment does not offer sufficient strength in rotation signals or breadth to warrant conviction-sized positioning. Stand aside pending clearer conviction drivers."
2015-11-06,0.0,0.1,"Sector breadth is modest (60% above 6-month average), cyclical momentum is present but modest (+4% relative over 4 weeks), and return dispersion remains tight (3%), suggesting no compelling directional edge. This environment does not offer sufficient strength in rotation signals or breadth to warrant conviction-sized positioning. Stand aside pending clearer conviction drivers."
2015-11-13,0.0,0.3,"Sector breadth is deteriorating sharply (only 30% above 6-month average) despite recent cyclical outperformance, signaling internal weakness and mean reversion risk. The 3% dispersion is low, limiting rotation drivers. Without deterioration that would justify defensive positioning or momentum that would sustain long exposure, the setup offers no reliable edge for directional risk-taking next week."
2015-11-20,0.15,0.45,"Breadth is healthy with 80% of sectors above 6-month averages, and cyclicals have outperformed defensives by 3% over 4 weeks, suggesting underlying demand. However, tight dispersion (2%) indicates concentrated sector performance with limited differentiation, which reduces conviction in a broad-market directional edge. Modest long bias reflects supportive breadth without compelling conviction."
2015-11-27,0.15,0.4,"Cyclicals outperforming defensives by 2% over 4 weeks and 70% of sectors above 6-month averages suggest moderate risk appetite, but the 1% dispersion indicates low conviction in any single direction. No compelling breadth signal warrants meaningful positioning; modest long tilt reflects only thin positive momentum without evidence of sustainable directional drive."
2015-12-04,0.05,0.25,"Breadth is healthy (70% of sectors above 6-month average) and dispersion is modest (3%), suggesting a stable market without extreme rotation stress. However, cyclicals have underperformed defensives by 1% over 4 weeks, indicating subtle defensiveness and a lack of compelling risk-on momentum. The setup lacks a decisive edge; the mild cyclical underperformance warrants only a slight bullish lean, sized for low conviction."
2015-12-11,0.0,0.0,"Market breadth is weak (only 40% of sectors above their 6-month average), cyclicals have underperformed defensives by 2% over four weeks, and sector dispersion remains modest at 3%. These signals are internally inconsistent—not signaling either a clear risk-on or risk-off regime. Without a coherent directional driver from rotation or breadth, I have no genuine edge for the coming week and stand aside."
2015-12-18,-0.15,0.35,"Only 40% of sectors above their 6-month average signals broad weakness below potential support levels, while cyclicals have underperformed defensives by 5% over 4 weeks—a meaningful trend suggesting rotation away from growth and risk-taking. Low dispersion (4%) indicates modest conviction across the market. The setup leans cautiously bearish with mild headwinds, but absence of extreme weakness and the modest dispersion warrant a cautious, sized-down short rather than an aggressive call."
2015-12-25,0.05,0.25,"The breadth signal (90% above 6-month average) is healthy and suggests underlying market stability, but cyclical underperformance over 4 weeks (-5%) combined with very tight dispersion (3%) indicates low convictability in either direction. The backdrop is neither sufficiently bullish nor bearish for meaningful conviction, warranting a minimal long bias only on broad participation metrics."
2016-01-01,0.0,0.0,Breadth is reasonable (70% above 6-month average) but cyclical underperformance (-5% over 4 weeks) combined with very tight return dispersion (3%) suggests a market consolidating without clear directional conviction. Insufficient edge to warrant positioning.
2016-01-08,-0.35,0.55,"Only 30% of sectors above 6-month average signals broad market weakness and deteriorating breadth. Cyclicals have underperformed defensives by 6% over 4 weeks, indicating risk-off sentiment and economic caution. Low 4% dispersion suggests the market is moving together to the downside rather than fragmenting into pockets of strength—a bearish indicator. This constellation points to fragile equity positioning with limited upside catalysts in the immediate term."
2016-01-15,-0.35,0.6,Extreme breadth deterioration (only 10% of sectors above 6-month average) signals systematic market stress and capital rotation into defensives. Cyclicals lagging defensives by 600bps over 4 weeks confirms risk-off positioning. Compressed dispersion (3%) despite this rotation suggests momentum is organized and likely to persist in the near term. This configuration favors a modest short bias into the coming week.
2016-01-22,-0.25,0.4,"Only 20% of sectors above their 6-month average signals broad weakness and distribution, while cyclicals have underperformed defensives by 7% over 4 weeks—indicating risk-off rotation and deteriorating breadth. Low sector dispersion suggests consensus defensiveness rather than dispersion-driven dislocation. This warrants a modest short bias, but conviction remains limited without additional catalyst confirmation or deeper deterioration signals."
2016-01-29,-0.35,0.55,"Only 30% of sectors above their 6-month average signals broad weakness and deteriorating breadth. Cyclicals have underperformed defensives by 7% over 4 weeks, indicating risk-off rotation and investor caution. The modest 5% dispersion suggests no sector is offering compelling upside, reinforcing a defensive market posture. This combination points to continued equity market vulnerability for the coming week."
2016-02-05,-0.3,0.5,"Only 20% of sectors above 6-month average signals broad market weakness and poor breadth. Cyclicals have underperformed defensives by 3% over 4 weeks, suggesting risk-off sentiment and rotation away from growth. Low sector dispersion (4%) indicates a unified bearish tone rather than isolated weakness. This combination warrants a modest short bias, though low conviction reflects the inherent difficulty of near-term tactical timing."
2016-02-12,-0.15,0.35,"Only 20% of sectors above their 6-month average and cyclicals lagging defensives by 2% over 4 weeks suggest a deteriorating market breadth backdrop with internal weakness despite headline levels. Low dispersion (4%) indicates the market is not generating new opportunity, reinforcing a defensive bias. Position is modest—these are warning signals, not conclusive evidence of imminent breakdown."
2016-02-19,0.0,0.2,"Breadth is severely compressed with only 20% of sectors above their 6-month average, signaling market stress. However, cyclical-defensive parity and extremely low dispersion (3%) suggest no directional consensus—neither momentum nor rotation favors a decisive edge. Standing aside until sector divergence or breadth improvement emerges."
2016-02-26,0.0,0.2,"Only 40% of sectors above 6-month average signals weak breadth and limited momentum; cyclicals' modest +2% outperformance over 4 weeks and low return dispersion (3%) suggest no sustained rotation story. Without a clear driver in sector behavior or breadth improvement, the prudent stance is neutral."
2016-03-04,0.15,0.35,"Cyclicals have outperformed defensives by 4% over 4 weeks with 70% of sectors above 6-month averages, suggesting modest risk-on rotation. However, low cross-sector dispersion (2%) indicates narrow leadership and lack of conviction; the breadth signal is not compelling enough to warrant a significant long position without deeper confirmation."
2016-03-11,0.35,0.55,"Broad-based sector participation (80% above 6-month average) and cyclical outperformance (+4% over 4 weeks) suggest constructive market internals and growth appetite. However, low dispersion (3%) indicates narrow leadership and crowded positioning, which limits conviction in sustained strength. Modest long bias is warranted but with caution on extension risk."
2016-03-18,0.35,0.6,"Breadth is robust (80% of sectors above 6-month average) and cyclicals have sustained outperformance (+5% over 4 weeks), indicating risk-on conditions and confidence in growth. However, low dispersion (3%) suggests crowded positioning rather than differentiated conviction, warranting a measured long stance rather than aggressive sizing."
2016-03-25,0.05,0.3,"Broad sector positioning shows above-average participation (80% above 6-month avg) and recent cyclical outperformance (+2% vs defensives), suggesting modest underlying strength, but very tight cross-sector dispersion (2%) and lack of new breadth momentum argue against meaningful conviction. The setup lacks decisive directional clarity warranting anything beyond a small constructive lean."
2016-04-01,0.05,0.25,"Extremely benign backdrop: 80% of sectors above 6-month average suggests broad participation, but flat cyclical-defensive spread and minimal dispersion (2%) reveal low conviction divergence with no clear rotation signal. This is noise-heavy territory where modest long bias is warranted only from the broad participation reading, but sizing must remain minimal given absent breadth differentiation."
2016-04-08,0.05,0.25,"Breadth is very broad (90% above 6-month avg) and dispersion is historically tight (1%), indicating consensus rather than conviction. However, cyclicals have underperformed defensives by 2% over 4 weeks, suggesting risk-off undertones. These mixed signals—strong breadth but cyclical weakness—offer minimal edge; slight bullish tilt reflects broad participation, but tight dispersion and relative sector weakness limit confidence."
2016-04-15,0.05,0.25,"All sectors above 6-month averages suggests broad uptrend support, but -1% cyclical underperformance combined with minimal dispersion (1%) indicates lack of conviction in the breadth of strength. The absence of a clear rotation signal or dispersion edge argues for near-neutral positioning; slight long tilt reflects the universal elevation above long-term means as a marginal support, but magnitude remains muted given ambiguous directional drivers."
2016-04-22,0.15,0.35,"All sectors trading above 6-month averages shows broad technical strength, and cyclical outperformance (+3% over 4 weeks) suggests risk appetite. However, low dispersion (4%) indicates sector returns are clustering tightly rather than showing pronounced conviction—leadership is narrow and momentum may be tiring. This mixed signal warrants modest long exposure rather than aggressive positioning."
2016-04-29,0.3,0.55,"Elevated breadth (90% above 6-month average) and strong cyclical outperformance (+3% relative over 4 weeks) suggest risk-on sentiment and healthy sector participation. However, low cross-sector dispersion (5%) indicates consensus without differentiation, and the breadth metric alone doesn't confirm acceleration—it reflects a state already largely priced in. This warrants a modest long bias rather than aggressive positioning, as the setup lacks the extremes that typically drive outsized returns."
2016-05-06,0.05,0.25,"All sectors above their 6-month average and cyclicals outperforming defensives by 3% suggest broad strength and modest risk-on sentiment, supporting a slight long bias. However, very low dispersion (3%) indicates narrow leadership and limited differentiation across sectors, which reduces conviction in a sustained directional move and suggests the market may be pausing or consolidating rather than accelerating."
2016-05-13,0.0,0.2,"All sectors trading above 6-month averages reflects broad strength with no breadth edge. Cyclical underperformance by 1% and minimal dispersion (2%) indicate low relative momentum and tight consensus—neither a risk-on nor risk-off setup. Without a clear rotation signal or breadth driver, the prudent stance is to stand aside and wait for stronger directional evidence."
2016-05-20,0.05,0.25,"All sectors trading above 6-month average suggests broad strength, but cyclical underperformance vs defensives (-2%) and extremely tight dispersion (2%) indicate the market is consolidating with no clear directional conviction. The confluence of uniformly elevated valuations with sector leadership breakdown offers minimal edge for aggressive positioning; the mild long bias reflects that breadth remains intact despite rotation stalling."
2016-05-27,0.0,0.2,"All sectors trading above 6-month averages reflects broad strength with no breadth edge. Cyclical underperformance by 1% and minimal dispersion (2%) indicate low relative momentum and tight consensus—neither a risk-on nor risk-off setup. Without a clear rotation signal or breadth driver, the prudent stance is to stand aside and wait for stronger directional evidence."
2016-06-03,0.0,0.2,"All sectors trading above 6-month averages reflects broad strength with no breadth edge. Cyclical underperformance by 1% and minimal dispersion (2%) indicate low relative momentum and tight consensus—neither a risk-on nor risk-off setup. Without a clear rotation signal or breadth driver, the prudent stance is to stand aside and wait for stronger directional evidence."
2016-06-10,0.05,0.25,"All sectors above 6-month averages suggests broad uptrend support, but -1% cyclical underperformance combined with minimal dispersion (1%) indicates lack of conviction in the breadth of strength. The absence of a clear rotation signal or dispersion edge argues for near-neutral positioning; slight long tilt reflects the universal elevation above long-term means as a marginal support, but magnitude remains muted given ambiguous directional drivers."
2016-06-17,0.05,0.25,"All sectors trading above 6-month average suggests broad strength, but cyclical underperformance vs defensives (-2%) and extremely tight dispersion (2%) indicate the market is consolidating with no clear directional conviction. The confluence of uniformly elevated valuations with sector leadership breakdown offers minimal edge for aggressive positioning; the mild long bias reflects that breadth remains intact despite rotation stalling."
2016-06-24,0.05,0.25,"The breadth signal (90% above 6-month average) is healthy and suggests underlying market stability, but cyclical underperformance over 4 weeks (-5%) combined with very tight dispersion (3%) indicates low convictability in either direction. The backdrop is neither sufficiently bullish nor bearish for meaningful conviction, warranting a minimal long bias only on broad participation metrics."
2016-07-01,0.05,0.3,"All sectors above 6-month average suggests broad-based strength, but cyclicals underperforming defensives by 4% over 4 weeks indicates risk-off pressure despite strength. Low dispersion (3%) combined with cyclical weakness argues against aggressive positioning. Slight long tilt reflects the universal 6-month strength, but weak conviction given the conflicting breadth signals."
2016-07-08,0.0,0.0,"All sectors trading above 6-month averages suggests elevated valuations across the board with limited selectivity opportunity. Cyclicals underperforming defensives by 3% over four weeks combined with very low cross-sector dispersion (2%) indicates the market is shifting toward defensive positioning and consolidating. Without meaningful breadth or sector differentiation signals, there is no sector rotation edge to exploit."
2016-07-15,0.0,0.0,"All sectors trading above 6-month average suggests broad strength, but zero cyclical-defensive relative return and minimal cross-sector dispersion indicate a market with no clear directional or rotational bias. This is precisely the neutral setup where edge is absent and sizing down is prudent."
2016-07-22,0.0,0.2,"All sectors above 6-month average and modest cyclical outperformance suggest a healthy backdrop, but extremely low dispersion (2%) indicates narrow leadership and lack of conviction breadth. Without headline drivers or deteriorating technicals, conditions appear neither compellingly bullish nor bearish—stand aside and await clearer directional signal."
2016-07-29,0.05,0.25,"All sectors above their 6-month average and cyclicals outperforming defensives by 3% suggest broad strength and modest risk-on sentiment, supporting a slight long bias. However, very low dispersion (3%) indicates narrow leadership and limited differentiation across sectors, which reduces conviction in a sustained directional move and suggests the market may be pausing or consolidating rather than accelerating."
2016-08-05,0.3,0.55,"All sectors above their 6-month average and cyclicals outperforming defensives by 4% over the past month suggest broad strength and risk appetite. However, the low 3% dispersion indicates sector returns are clustering together—a compression that often precedes either consolidation or rotation. Without additional breadth deterioration signals or clearer tactical tilts, I take a modest long bias while acknowledging limited edge for the coming week."
2016-08-12,0.0,0.2,"All sectors above 6-month average and modest cyclical outperformance suggest a healthy backdrop, but extremely low dispersion (2%) indicates narrow leadership and lack of conviction breadth. Without headline drivers or deteriorating technicals, conditions appear neither compellingly bullish nor bearish—stand aside and await clearer directional signal."
2016-08-19,0.05,0.25,"All sectors above their 6-month average and cyclicals outperforming defensives by 3% suggest broad strength and modest risk-on sentiment, supporting a slight long bias. However, very low dispersion (3%) indicates narrow leadership and limited differentiation across sectors, which reduces conviction in a sustained directional move and suggests the market may be pausing or consolidating rather than accelerating."
2016-08-26,0.25,0.55,"Cyclicals have outperformed defensives by 4% over 4 weeks with 90% of sectors above 6-month averages, suggesting broad-based strength and risk-on sentiment. However, the modest 3% dispersion indicates low conviction across the market—concentrated breadth gains without divergence suggest some fragility, warranting a moderately long bias rather than aggressive positioning ahead of the coming week."
2016-09-02,0.25,0.4,"Cyclical outperformance by 3% over 4 weeks and 90% of sectors above their 6-month average suggest healthy broad participation and momentum, supporting a modest long bias. However, low dispersion (2%) indicates momentum is diffuse rather than concentrated, and cyclical gains may face mean reversion; conviction remains measured given the lack of a clear rotational edge."
2016-09-09,0.05,0.25,"Sector breadth is healthy at 70% above 6-month average, and cyclicals have outperformed defensives by 2% over 4 weeks, suggesting modest underlying risk appetite. However, low dispersion (2%) indicates a narrow rally without strong leadership rotation conviction. Without clear inflection signals or extreme breadth conditions, this warrants only a small long bias as a precaution against continued momentum, but conviction remains low given the lack of pronounced directional drivers."
2016-09-16,0.0,0.0,No actionable edge present. Half of sectors above 6-month average reflects balance; cyclicals underperforming defensives by only 1% suggests modest rotational momentum but insufficient conviction for a directional bet. Low cross-sector dispersion (2%) indicates market is not generating strong sector-level signals. Conditions lack the clarity needed to size a meaningful position.
2016-09-23,0.0,0.2,"Breadth reading is constructive (90% of sectors above 6-month average), but cyclical underperformance (-3% vs defensives over 4 weeks) and compressed dispersion (2%, indicating crowded/undifferentiated moves) signal caution. No clear directional edge emerges; standing aside is appropriate."
2016-09-30,0.05,0.25,"Breadth is healthy with 80% of sectors above their 6-month average, suggesting underlying market resilience. However, the 1% cyclical underperformance over 4 weeks and very tight dispersion (2%) indicate a narrow, consensus-driven market with limited rotational energy. This lack of differentiation and cyclical weakness argues against a strong long stance, but breadth doesn't warrant tactical shorts. A modest long bias reflects the breadth positive while respecting the absence of meaningful conviction drivers."
2016-10-07,0.05,0.25,"Modest breadth improvement (60% above 6-month average) and slight cyclical outperformance (+1% rel.) suggest a mild risk-on tilt, but low dispersion (2%) and data proximity to neutral thresholds provide insufficient conviction for a meaningful directional stance. Positioning slightly long as a weak signal-following trade."
2016-10-14,0.05,0.25,"Cyclicals outperforming defensives (+3% over 4 weeks) suggests some risk appetite, but only 40% of sectors above their 6-month mean indicates broad weakness and limited breadth. Low dispersion (2%) signals a directionless, consensus-driven market with no strong rotational conviction. The setup offers minimal edge—a slight long bias acknowledging cyclical strength, but sized modestly given the lack of breadth confirmation."
2016-10-21,0.0,0.2,"Half of sectors at their 6-month average (neutral signal), recent cyclical strength suggests some momentum but low dispersion indicates narrow breadth without conviction. No clear edge warranting directional positioning; market appears balanced and choppy."
2016-10-28,0.0,0.2,"Only 40% of sectors above 6-month average signals weak breadth and limited momentum; cyclicals' modest +2% outperformance over 4 weeks and low return dispersion (3%) suggest no sustained rotation story. Without a clear driver in sector behavior or breadth improvement, the prudent stance is neutral."
2016-11-04,-0.3,0.45,"Only 20% of sectors above 6-month average signals broad weakness and deteriorating breadth, while cyclical outperformance of just +1% over 4 weeks combined with minimal return dispersion (3%) suggests momentum is stalling without follow-through. This configuration—narrow leadership, tepid relative strength, and low dispersion—typically precedes pullbacks as momentum exhausts. Conviction is moderate due to short lookback windows and lack of extreme breadth readings."
2016-11-11,0.15,0.4,"Cyclicals have outperformed defensives meaningfully (+8% over 4 weeks), and 60% of sectors trade above 6-month averages, signaling modest breadth improvement and sustained risk appetite. However, low dispersion (5%) suggests the rotation is not yet conviction-driving or extreme; this is mild constructive setup without dramatic edge. A modest long bias reflects near-term momentum without overcommitment."
2016-11-18,0.15,0.4,"Cyclicals have outperformed defensives meaningfully (+8% over 4 weeks), and 60% of sectors trade above 6-month averages, signaling modest breadth improvement and sustained risk appetite. However, low dispersion (5%) suggests the rotation is not yet conviction-driving or extreme; this is mild constructive setup without dramatic edge. A modest long bias reflects near-term momentum without overcommitment."
2016-11-25,0.15,0.4,"Cyclicals outperforming defensives by 10% over 4 weeks suggests risk-on momentum and reasonable economic confidence, while 60% of sectors above their 6-month average indicates broad participation above baseline. However, 5% dispersion is relatively modest, suggesting no extreme divergence or panic, and sector breadth metrics alone are insufficient to establish strong conviction for a sustained move. A modest long tilt recognizes the positive setup without overcommitting to a speculative position."
2016-12-02,0.25,0.55,"Cyclicals have significantly outperformed defensives over the past month (+11%), and 60% of sectors are above their 6-month average, signaling underlying market breadth improvement. However, low dispersion (6%) and the fact that only 60% of sectors are above average—not an overwhelming majority—suggest momentum is present but not yet extended or confirmatory. This warrants a modest long bias into the week, but conviction remains moderate given the lack of extreme breadth or dispersion extremes that would justify a larger commitment."
2016-12-09,0.15,0.45,"Cyclicals have outperformed defensives by 500bps over 4 weeks, suggesting risk-on momentum with modest breadth support (60% above 6-month average). However, low cross-sector dispersion (4%) indicates narrow conviction and weak participation—typical of mid-cycle strength without sustained acceleration. Mild long bias reflects rotation strength, but limited breadth tempers positioning."
2016-12-16,0.05,0.25,"Modest breadth improvement (60% above 6-month average) and slight cyclical outperformance (+1% rel.) suggest a mild risk-on tilt, but low dispersion (2%) and data proximity to neutral thresholds provide insufficient conviction for a meaningful directional stance. Positioning slightly long as a weak signal-following trade."
2016-12-23,0.0,0.2,"Sector rotation breadth is mixed: 60% of sectors above 6-month average is only modestly healthy, cyclical-defensive relative performance is flat over 4 weeks, and dispersion of 2% is narrow. No clear directional edge is present in these rotation or breadth metrics, warranting a near-neutral stance with minimal conviction."
2016-12-30,0.05,0.25,"Breadth is reasonably healthy (70% above 6-month average) but cyclicals have underperformed defensives by 200bps over 4 weeks, signaling modest caution. Low dispersion (2%) suggests consensus and limited rotational edge. This setup offers minimal alpha for directional positioning, warranting a small cautious lean long given the breadth floor, but without strong conviction."
2017-01-06,0.15,0.35,"Broad sector breadth (80% above 6-month average) suggests healthy underlying market participation, but cyclical underperformance (-3% relative over 4 weeks) and tight dispersion (2%) indicate the advance is narrow and consensus-driven rather than conviction-based. This combination offers modest constructive bias without sufficient edge for a meaningful long position."
